Deck Name,Card Name,Quantity,Type
Raging Bolt,Earthen Vessel PAR 163,4,Trainer
Raging Bolt,Trekking Shoes ASR 156,3,Trainer
Raging Bolt,Energy Retrieval SVI 171,3,Trainer
Raging Bolt,Pokégear 3.0 SVI 186,3,Trainer
Raging Bolt,Night Stretcher SFA 61,2,Trainer
Raging Bolt,Pokémon Catcher SVI 187,2,Trainer
Raging Bolt,Switch Cart ASR 154,2,Trainer
Raging Bolt,Ultra Ball SVI 196,1,Trainer
Raging Bolt,Pal Pad SVI 182,1,Trainer
Raging Bolt,Prime Catcher TEF 157,1,Trainer
Raging Bolt,Bravery Charm PAL 173,3,Trainer
Raging Bolt,PokéStop PGO 68,2,Trainer
Raging Bolt,Grass Energy SVE 9,5,Energy
Raging Bolt,Lightning Energy SVE 12,3,Energy
Raging Bolt,Fighting Energy SVE 14,3,Energy
Cards,"11 Pokemon, 38 Trainer, 11 Energy",,
Raging Bolt,Raging Bolt ex TEF 123,4,Pokemon
Raging Bolt,Teal Mask Ogerpon ex TWM 25,4,Pokemon
Raging Bolt,Slither Wing PAR 107,1,Pokemon
Raging Bolt,Fezandipiti ex SFA 38,1,Pokemon
Raging Bolt,Radiant Greninja ASR 46,1,Pokemon
Raging Bolt,Squawkabilly ex PAL 169,1,Pokemon
Raging Bolt,Professor Sada's Vitality PAR 170,4,Trainer
Raging Bolt,Boss's Orders PAL 172,1,Trainer
Raging Bolt,Iono PAL 185,1,Trainer
Raging Bolt,Briar SCR 132,1,Trainer
Raging Bolt,Earthen Vessel PAR 163,4,Trainer
Raging Bolt,Nest Ball SVI 181,4,Trainer
Raging Bolt,Pokégear 3.0 SVI 186,3,Trainer
Raging Bolt,Energy Retrieval SVI 171,3,Trainer
Raging Bolt,Pokémon Catcher SVI 187,2,Trainer
Raging Bolt,Night Stretcher SFA 61,2,Trainer
Raging Bolt,Trekking Shoes ASR 156,2,Trainer
Raging Bolt,Switch Cart ASR 154,2,Trainer
Raging Bolt,Prime Catcher TEF 157,1,Trainer
Raging Bolt,Pal Pad SVI 182,1,Trainer
Raging Bolt,Lost Vacuum LOR 162,1,Trainer
Raging Bolt,Ancient Booster Energy Capsule TEF 140,2,Trainer
Raging Bolt,PokéStop PGO 68,2,Trainer
Raging Bolt,Grass Energy SVE 9,6,Energy
Raging Bolt,Lightning Energy SVE 12,3,Energy
Raging Bolt,Fighting Energy SVE 14,3,Energy
Cards,"12 Pokemon, 36 Trainer, 12 Energy",,
Raging Bolt,Raging Bolt ex TEF 123,4,Pokemon
Raging Bolt,Teal Mask Ogerpon ex TWM 25,3,Pokemon
Raging Bolt,Togepi ASR 55,1,Pokemon
Raging Bolt,Togekiss SSP 72,1,Pokemon
Raging Bolt,Squawkabilly ex PAL 169,1,Pokemon
Raging Bolt,Fezandipiti ex SFA 38,1,Pokemon
Raging Bolt,Radiant Greninja ASR 46,1,Pokemon
Raging Bolt,Slither Wing PAR 107,1,Pokemon
Raging Bolt,Professor Sada's Vitality PAR 170,4,Trainer
Raging Bolt,Boss's Orders PAL 172,1,Trainer
Raging Bolt,Earthen Vessel PAR 163,4,Trainer
Raging Bolt,Nest Ball SVI 181,4,Trainer
Raging Bolt,Trekking Shoes ASR 156,3,Trainer
Raging Bolt,Pokégear 3.0 SVI 186,3,Trainer
Raging Bolt,Ultra Ball SVI 196,2,Trainer
Raging Bolt,Energy Retrieval SVI 171,2,Trainer
Raging Bolt,Rare Candy SVI 191,2,Trainer
Raging Bolt,Night Stretcher SFA 61,2,Trainer
Raging Bolt,Pokémon Catcher SVI 187,2,Trainer
Raging Bolt,Superior Energy Retrieval PAL 189,1,Trainer
Raging Bolt,Prime Catcher TEF 157,1,Trainer
Raging Bolt,Switch Cart ASR 154,1,Trainer
Raging Bolt,Pal Pad SVI 182,1,Trainer
Raging Bolt,PokéStop PGO 68,3,Trainer
Raging Bolt,Grass Energy SVE 9,5,Energy
Raging Bolt,Lightning Energy SVE 12,3,Energy
Raging Bolt,Fighting Energy SVE 14,3,Energy
Cards,"13 Pokemon, 36 Trainer, 11 Energy",,
Raging Bolt,Raging Bolt ex TEF 123,4,Pokemon
Raging Bolt,Teal Mask Ogerpon ex TWM 25,3,Pokemon
Raging Bolt,Togepi ASR 55,1,Pokemon
Raging Bolt,Togekiss SSP 72,1,Pokemon
Raging Bolt,Squawkabilly ex PAL 169,1,Pokemon
Raging Bolt,Fezandipiti ex SFA 38,1,Pokemon
Raging Bolt,Radiant Greninja ASR 46,1,Pokemon
Raging Bolt,Slither Wing PAR 107,1,Pokemon
Raging Bolt,Professor Sada's Vitality PAR 170,4,Trainer
Raging Bolt,Boss's Orders PAL 172,1,Trainer
Raging Bolt,Earthen Vessel PAR 163,4,Trainer
Raging Bolt,Nest Ball SVI 181,4,Trainer
Raging Bolt,Trekking Shoes ASR 156,3,Trainer
Raging Bolt,Pokégear 3.0 SVI 186,3,Trainer
Raging Bolt,Ultra Ball SVI 196,2,Trainer
Raging Bolt,Energy Retrieval SVI 171,2,Trainer
Raging Bolt,Rare Candy SVI 191,2,Trainer
Raging Bolt,Night Stretcher SFA 61,2,Trainer
Raging Bolt,Pokémon Catcher SVI 187,2,Trainer
Raging Bolt,Superior Energy Retrieval PAL 189,1,Trainer
Raging Bolt,Prime Catcher TEF 157,1,Trainer
Raging Bolt,Switch Cart ASR 154,1,Trainer
Raging Bolt,Pal Pad SVI 182,1,Trainer
Raging Bolt,PokéStop PGO 68,3,Trainer
Raging Bolt,Grass Energy SVE 9,5,Energy
Raging Bolt,Lightning Energy SVE 12,3,Energy
Raging Bolt,Fighting Energy SVE 14,3,Energy
Cards,"13 Pokemon, 36 Trainer, 11 Energy",,
Raging Bolt,Raging Bolt ex TEF 123,3,Pokemon
Raging Bolt,Teal Mask Ogerpon ex TWM 25,3,Pokemon
Raging Bolt,Fezandipiti ex SFA 38,1,Pokemon
Raging Bolt,Latias ex SSP 76,1,Pokemon
Raging Bolt,Radiant Greninja ASR 46,1,Pokemon
Raging Bolt,Slither Wing PAR 107,1,Pokemon
Raging Bolt,Squawkabilly ex PAL 169,1,Pokemon
Raging Bolt,Professor Sada's Vitality PAR 170,4,Trainer
Raging Bolt,Penny SVI 183,1,Trainer
Raging Bolt,Briar SCR 132,1,Trainer
Raging Bolt,Boss's Orders PAL 172,1,Trainer
Raging Bolt,Iono PAL 185,1,Trainer
Raging Bolt,Nest Ball SVI 181,4,Trainer
Raging Bolt,Earthen Vessel PAR 163,4,Trainer
Raging Bolt,Trekking Shoes ASR 156,3,Trainer
Raging Bolt,Pokégear 3.0 SVI 186,2,Trainer
Raging Bolt,Night Stretcher SFA 61,2,Trainer
Raging Bolt,Pokémon Catcher SVI 187,2,Trainer
Raging Bolt,Energy Retrieval SVI 171,2,Trainer
Raging Bolt,Superior Energy Retrieval PAL 189,1,Trainer
Raging Bolt,Switch SVI 194,1,Trainer
Raging Bolt,Ultra Ball SVI 196,1,Trainer
Raging Bolt,Prime Catcher TEF 157,1,Trainer
Raging Bolt,Super Rod PAL 188,1,Trainer
Raging Bolt,Lost Vacuum LOR 162,1,Trainer
Raging Bolt,Pal Pad SVI 182,1,Trainer
Raging Bolt,Ancient Booster Energy Capsule TEF 140,2,Trainer
Raging Bolt,PokéStop PGO 68,2,Trainer
Raging Bolt,Grass Energy SVE 9,5,Energy
Raging Bolt,Lightning Energy SVE 12,3,Energy
Raging Bolt,Fighting Energy SVE 14,3,Energy
Cards,"11 Pokemon, 38 Trainer, 11 Energy",,
Raging Bolt,Raging Bolt ex TEF 123,4,Pokemon
Raging Bolt,Teal Mask Ogerpon ex TWM 25,3,Pokemon
Raging Bolt,Fezandipiti ex SFA 38,1,Pokemon
Raging Bolt,Radiant Greninja ASR 46,1,Pokemon
Raging Bolt,Iron Bundle PAR 56,1,Pokemon
Raging Bolt,Squawkabilly ex PAL 169,1,Pokemon
Raging Bolt,Slither Wing PAR 107,1,Pokemon
Raging Bolt,Professor Sada's Vitality PAR 170,4,Trainer
Raging Bolt,Iono PAL 185,1,Trainer
Raging Bolt,Boss's Orders PAL 172,1,Trainer
Raging Bolt,Earthen Vessel PAR 163,4,Trainer
Raging Bolt,Nest Ball SVI 181,4,Trainer
Raging Bolt,Energy Retrieval SVI 171,3,Trainer
Raging Bolt,Pokégear 3.0 SVI 186,3,Trainer
Raging Bolt,Switch Cart ASR 154,2,Trainer
Raging Bolt,Trekking Shoes ASR 156,2,Trainer
Raging Bolt,Night Stretcher SFA 61,2,Trainer
Raging Bolt,Pokémon Catcher SVI 187,2,Trainer
Raging Bolt,Lost Vacuum LOR 162,1,Trainer
Raging Bolt,Prime Catcher TEF 157,1,Trainer
Raging Bolt,Pal Pad SVI 182,1,Trainer
Raging Bolt,Ultra Ball SVI 196,1,Trainer
Raging Bolt,Bravery Charm PAL 173,2,Trainer
Raging Bolt,PokéStop PGO 68,3,Trainer
Raging Bolt,Grass Energy SVE 9,5,Energy
Raging Bolt,Fighting Energy SVE 14,3,Energy
Raging Bolt,Lightning Energy SVE 12,3,Energy
Cards,"12 Pokemon, 37 Trainer, 11 Energy",,
Raging Bolt,Raging Bolt ex TEF 123,3,Pokemon
Raging Bolt,Teal Mask Ogerpon ex TWM 25,3,Pokemon
Raging Bolt,Squawkabilly ex PAL 169,1,Pokemon
Raging Bolt,Fezandipiti ex SFA 38,1,Pokemon
Raging Bolt,Minior PAR 99,1,Pokemon
Raging Bolt,Slither Wing PAR 107,1,Pokemon
Raging Bolt,Radiant Greninja ASR 46,1,Pokemon
Raging Bolt,Professor Sada's Vitality PAR 170,4,Trainer
Raging Bolt,Boss's Orders PAL 172,1,Trainer
Raging Bolt,Iono PAL 185,1,Trainer
Raging Bolt,Briar SCR 132,1,Trainer
Raging Bolt,Nest Ball SVI 181,4,Trainer
Raging Bolt,Earthen Vessel PAR 163,4,Trainer
Raging Bolt,Trekking Shoes ASR 156,3,Trainer
Raging Bolt,Energy Retrieval SVI 171,3,Trainer
Raging Bolt,Pokégear 3.0 SVI 186,3,Trainer
Raging Bolt,Switch Cart ASR 154,2,Trainer
Raging Bolt,Night Stretcher SFA 61,2,Trainer
Raging Bolt,Pokémon Catcher SVI 187,2,Trainer
Raging Bolt,Prime Catcher TEF 157,1,Trainer
Raging Bolt,Pal Pad SVI 182,1,Trainer
Raging Bolt,Ancient Booster Energy Capsule TEF 140,2,Trainer
Raging Bolt,Bravery Charm PAL 173,1,Trainer
Raging Bolt,PokéStop PGO 68,2,Trainer
Raging Bolt,Grass Energy SVE 9,5,Energy
Raging Bolt,Fighting Energy SVE 14,4,Energy
Raging Bolt,Lightning Energy SVE 12,3,Energy
Cards,"11 Pokemon, 37 Trainer, 12 Energy",,
Raging Bolt,Raging Bolt ex TEF 123,4,Pokemon
Raging Bolt,Teal Mask Ogerpon ex TWM 25,3,Pokemon
Raging Bolt,Fezandipiti ex SFA 38,1,Pokemon
Raging Bolt,Slither Wing PAR 107,1,Pokemon
Raging Bolt,Iron Bundle PAR 56,1,Pokemon
Raging Bolt,Squawkabilly ex PAL 169,1,Pokemon
Raging Bolt,Radiant Greninja ASR 46,1,Pokemon
Raging Bolt,Professor Sada's Vitality PAR 170,4,Trainer
Raging Bolt,Iono PAL 185,1,Trainer
Raging Bolt,Boss's Orders PAL 172,1,Trainer
Raging Bolt,Briar SCR 132,1,Trainer
Raging Bolt,Nest Ball SVI 181,4,Trainer
Raging Bolt,Earthen Vessel PAR 163,4,Trainer
Raging Bolt,Trekking Shoes ASR 156,3,Trainer
Raging Bolt,Energy Retrieval SVI 171,2,Trainer
Raging Bolt,Night Stretcher SFA 61,2,Trainer
Raging Bolt,Pokégear 3.0 SVI 186,2,Trainer
Raging Bolt,Pokémon Catcher SVI 187,2,Trainer
Raging Bolt,Switch Cart ASR 154,2,Trainer
Raging Bolt,Ultra Ball SVI 196,1,Trainer
Raging Bolt,Superior Energy Retrieval PAL 189,1,Trainer
Raging Bolt,Pal Pad SVI 182,1,Trainer
Raging Bolt,Prime Catcher TEF 157,1,Trainer
Raging Bolt,Bravery Charm PAL 173,2,Trainer
Raging Bolt,PokéStop PGO 68,2,Trainer
Raging Bolt,Grass Energy SVE 9,6,Energy
Raging Bolt,Lightning Energy SVE 12,3,Energy
Raging Bolt,Fighting Energy SVE 14,3,Energy
Cards,"12 Pokemon, 36 Trainer, 12 Energy",,
Tera Pagos,Hoothoot TEF 126,3,Pokemon
Tera Pagos,Noctowl SCR 115,3,Pokemon
Tera Pagos,Terapagos ex SCR 128,3,Pokemon
Tera Pagos,Duskull BRS 60,2,Pokemon
Tera Pagos,Dusclops SFA 19,1,Pokemon
Tera Pagos,Dusknoir SFA 20,1,Pokemon
Tera Pagos,Fan Rotom SCR 118,2,Pokemon
Tera Pagos,Bouffalant SCR 119,2,Pokemon
Tera Pagos,Pidgey OBF 162,1,Pokemon
Tera Pagos,Pidgeot ex OBF 164,1,Pokemon
Tera Pagos,Regidrago V SIT 135,1,Pokemon
Tera Pagos,Regidrago VSTAR SIT 136,1,Pokemon
Tera Pagos,Fezandipiti ex SFA 38,1,Pokemon
Tera Pagos,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Tera Pagos,Iono PAL 185,2,Trainer
Tera Pagos,Boss's Orders PAL 172,1,Trainer
Tera Pagos,Briar SCR 132,1,Trainer
Tera Pagos,Thorton LOR 167,1,Trainer
Tera Pagos,Professor's Research SVI 189,1,Trainer
Tera Pagos,Colress's Tenacity SFA 57,1,Trainer
Tera Pagos,Nest Ball SVI 181,4,Trainer
Tera Pagos,Ultra Ball SVI 196,4,Trainer
Tera Pagos,Buddy-Buddy Poffin TEF 144,3,Trainer
Tera Pagos,Night Stretcher SFA 61,2,Trainer
Tera Pagos,Rare Candy SVI 191,2,Trainer
Tera Pagos,Lost Vacuum LOR 162,1,Trainer
Tera Pagos,Prime Catcher TEF 157,1,Trainer
Tera Pagos,Counter Catcher PAR 160,1,Trainer
Tera Pagos,Switch SVI 194,1,Trainer
Tera Pagos,Hisuian Heavy Ball ASR 146,1,Trainer
Tera Pagos,Feather Ball ASR 141,1,Trainer
Tera Pagos,Vitality Band SVI 197,1,Trainer
Tera Pagos,Technical Machine: Devolution PAR 177,1,Trainer
Tera Pagos,Area Zero Underdepths SCR 131,3,Trainer
Tera Pagos,Double Turbo Energy BRS 151,4,Energy
Cards,"23 Pokemon, 33 Trainer, 4 Energy",,
Tera Pagos,Hoothoot SCR 114,3,Pokemon
Tera Pagos,Noctowl SCR 115,3,Pokemon
Tera Pagos,Terapagos ex SCR 128,3,Pokemon
Tera Pagos,Pidgey OBF 162,2,Pokemon
Tera Pagos,Pidgeot ex OBF 164,2,Pokemon
Tera Pagos,Duskull SFA 18,2,Pokemon
Tera Pagos,Dusknoir SFA 20,1,Pokemon
Tera Pagos,Bouffalant SCR 119,2,Pokemon
Tera Pagos,Fan Rotom SCR 118,2,Pokemon
Tera Pagos,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Tera Pagos,Fezandipiti ex SFA 38,1,Pokemon
Tera Pagos,Iono PAL 185,2,Trainer
Tera Pagos,Professor's Research SVI 189,1,Trainer
Tera Pagos,Professor Turo's Scenario PAR 171,1,Trainer
Tera Pagos,Penny SVI 183,1,Trainer
Tera Pagos,Boss's Orders PAL 172,1,Trainer
Tera Pagos,Briar SCR 132,1,Trainer
Tera Pagos,Thorton LOR 167,1,Trainer
Tera Pagos,Ultra Ball SVI 196,4,Trainer
Tera Pagos,Nest Ball SVI 181,4,Trainer
Tera Pagos,Rare Candy SVI 191,4,Trainer
Tera Pagos,Buddy-Buddy Poffin TEF 144,3,Trainer
Tera Pagos,Night Stretcher SFA 61,2,Trainer
Tera Pagos,Hisuian Heavy Ball ASR 146,1,Trainer
Tera Pagos,Feather Ball ASR 141,1,Trainer
Tera Pagos,Lost Vacuum LOR 162,1,Trainer
Tera Pagos,Counter Catcher PAR 160,1,Trainer
Tera Pagos,Prime Catcher TEF 157,1,Trainer
Tera Pagos,Pal Pad SVI 182,1,Trainer
Tera Pagos,Area Zero Underdepths SCR 131,3,Trainer
Tera Pagos,Double Turbo Energy BRS 151,4,Energy
Cards,"22 Pokemon, 34 Trainer, 4 Energy",,
Tera Pagos,Hoothoot TEF 126,3,Pokemon
Tera Pagos,Noctowl SCR 115,3,Pokemon
Tera Pagos,Terapagos ex SCR 128,3,Pokemon
Tera Pagos,Pidgey OBF 162,2,Pokemon
Tera Pagos,Pidgeot ex OBF 164,2,Pokemon
Tera Pagos,Duskull SFA 18,2,Pokemon
Tera Pagos,Dusknoir SFA 20,2,Pokemon
Tera Pagos,Bouffalant SCR 119,2,Pokemon
Tera Pagos,Fan Rotom SCR 118,2,Pokemon
Tera Pagos,Regidrago V SIT 135,1,Pokemon
Tera Pagos,Regidrago VSTAR SIT 136,1,Pokemon
Tera Pagos,Fezandipiti ex SFA 38,1,Pokemon
Tera Pagos,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Tera Pagos,Iono PAL 185,2,Trainer
Tera Pagos,Professor's Research SVI 189,1,Trainer
Tera Pagos,Boss's Orders PAL 172,1,Trainer
Tera Pagos,Briar SCR 132,1,Trainer
Tera Pagos,Thorton LOR 167,1,Trainer
Tera Pagos,Ultra Ball SVI 196,4,Trainer
Tera Pagos,Nest Ball SVI 181,4,Trainer
Tera Pagos,Rare Candy SVI 191,4,Trainer
Tera Pagos,Buddy-Buddy Poffin TEF 144,3,Trainer
Tera Pagos,Night Stretcher SFA 61,2,Trainer
Tera Pagos,Switch SVI 194,1,Trainer
Tera Pagos,Prime Catcher TEF 157,1,Trainer
Tera Pagos,Lost Vacuum LOR 162,1,Trainer
Tera Pagos,Counter Catcher PAR 160,1,Trainer
Tera Pagos,Feather Ball ASR 141,1,Trainer
Tera Pagos,Area Zero Underdepths SCR 131,3,Trainer
Tera Pagos,Double Turbo Energy BRS 151,4,Energy
Cards,"25 Pokemon, 31 Trainer, 4 Energy",,
Tera Pagos,Hoothoot SCR 114,3,Pokemon
Tera Pagos,Noctowl SCR 115,3,Pokemon
Tera Pagos,Terapagos ex SCR 128,3,Pokemon
Tera Pagos,Duskull SFA 18,2,Pokemon
Tera Pagos,Dusknoir SFA 20,1,Pokemon
Tera Pagos,Pidgey OBF 162,2,Pokemon
Tera Pagos,Pidgeot ex OBF 164,2,Pokemon
Tera Pagos,Fan Rotom SCR 118,2,Pokemon
Tera Pagos,Bouffalant SCR 119,2,Pokemon
Tera Pagos,Fezandipiti ex SFA 38,1,Pokemon
Tera Pagos,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Tera Pagos,Iono PAL 185,2,Trainer
Tera Pagos,Penny SVI 183,1,Trainer
Tera Pagos,Professor's Research SVI 189,1,Trainer
Tera Pagos,Thorton LOR 167,1,Trainer
Tera Pagos,Boss's Orders PAL 172,1,Trainer
Tera Pagos,Professor Turo's Scenario PAR 171,1,Trainer
Tera Pagos,Briar SCR 132,1,Trainer
Tera Pagos,Colress's Tenacity SFA 57,1,Trainer
Tera Pagos,Nest Ball SVI 181,4,Trainer
Tera Pagos,Ultra Ball SVI 196,4,Trainer
Tera Pagos,Buddy-Buddy Poffin TEF 144,3,Trainer
Tera Pagos,Rare Candy SVI 191,3,Trainer
Tera Pagos,Night Stretcher SFA 61,2,Trainer
Tera Pagos,Hisuian Heavy Ball ASR 146,1,Trainer
Tera Pagos,Counter Catcher PAR 160,1,Trainer
Tera Pagos,Feather Ball ASR 141,1,Trainer
Tera Pagos,Prime Catcher TEF 157,1,Trainer
Tera Pagos,Pal Pad SVI 182,1,Trainer
Tera Pagos,Lost Vacuum LOR 162,1,Trainer
Tera Pagos,Area Zero Underdepths SCR 131,3,Trainer
Tera Pagos,Double Turbo Energy BRS 151,4,Energy
Cards,"22 Pokemon, 34 Trainer, 4 Energy",,
Tera Pagos,Hoothoot SCR 114,2,Pokemon
Tera Pagos,Hoothoot TEF 126,1,Pokemon
Tera Pagos,Noctowl SCR 115,3,Pokemon
Tera Pagos,Terapagos ex SCR 128,3,Pokemon
Tera Pagos,Pidgey OBF 162,2,Pokemon
Tera Pagos,Pidgeot ex OBF 164,2,Pokemon
Tera Pagos,Duskull SFA 18,1,Pokemon
Tera Pagos,Duskull BRS 60,1,Pokemon
Tera Pagos,Dusknoir SFA 20,2,Pokemon
Tera Pagos,Bouffalant SCR 119,2,Pokemon
Tera Pagos,Fan Rotom SCR 118,2,Pokemon
Tera Pagos,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Tera Pagos,Fezandipiti ex SFA 38,1,Pokemon
Tera Pagos,Iono PAL 185,2,Trainer
Tera Pagos,Boss's Orders PAL 172,2,Trainer
Tera Pagos,Thorton LOR 167,1,Trainer
Tera Pagos,Briar SCR 132,1,Trainer
Tera Pagos,Colress's Tenacity SFA 57,1,Trainer
Tera Pagos,Professor's Research SVI 189,1,Trainer
Tera Pagos,Nest Ball SVI 181,4,Trainer
Tera Pagos,Ultra Ball SVI 196,4,Trainer
Tera Pagos,Rare Candy SVI 191,4,Trainer
Tera Pagos,Buddy-Buddy Poffin TEF 144,3,Trainer
Tera Pagos,Night Stretcher SFA 61,2,Trainer
Tera Pagos,Prime Catcher TEF 157,1,Trainer
Tera Pagos,Feather Ball ASR 141,1,Trainer
Tera Pagos,Lost Vacuum LOR 162,1,Trainer
Tera Pagos,Counter Catcher PAR 160,1,Trainer
Tera Pagos,Switch SVI 194,1,Trainer
Tera Pagos,Area Zero Underdepths SCR 131,3,Trainer
Tera Pagos,Double Turbo Energy BRS 151,4,Energy
Cards,"23 Pokemon, 33 Trainer, 4 Energy",,
Tera Pagos,Terapagos ex SCR 128,3,Pokemon
Tera Pagos,Hoothoot TEF 126,3,Pokemon
Tera Pagos,Noctowl SCR 115,3,Pokemon
Tera Pagos,Duskull BRS 60,2,Pokemon
Tera Pagos,Dusknoir SFA 20,2,Pokemon
Tera Pagos,Fan Rotom SCR 118,2,Pokemon
Tera Pagos,Bouffalant SCR 119,2,Pokemon
Tera Pagos,Pidgey OBF 162,1,Pokemon
Tera Pagos,Pidgeot ex OBF 164,1,Pokemon
Tera Pagos,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Tera Pagos,Fezandipiti ex SFA 38,1,Pokemon
Tera Pagos,Regidrago V SIT 135,1,Pokemon
Tera Pagos,Regidrago VSTAR SIT 136,1,Pokemon
Tera Pagos,Iono PAL 185,2,Trainer
Tera Pagos,Professor's Research SVI 189,1,Trainer
Tera Pagos,Boss's Orders PAL 172,1,Trainer
Tera Pagos,Thorton LOR 167,1,Trainer
Tera Pagos,Briar SCR 132,1,Trainer
Tera Pagos,Colress's Tenacity SFA 57,1,Trainer
Tera Pagos,Nest Ball SVI 181,4,Trainer
Tera Pagos,Ultra Ball SVI 196,4,Trainer
Tera Pagos,Rare Candy SVI 191,4,Trainer
Tera Pagos,Buddy-Buddy Poffin TEF 144,3,Trainer
Tera Pagos,Night Stretcher SFA 61,2,Trainer
Tera Pagos,Hisuian Heavy Ball ASR 146,1,Trainer
Tera Pagos,Feather Ball ASR 141,1,Trainer
Tera Pagos,Prime Catcher TEF 157,1,Trainer
Tera Pagos,Counter Catcher PAR 160,1,Trainer
Tera Pagos,Switch SVI 194,1,Trainer
Tera Pagos,Lost Vacuum LOR 162,1,Trainer
Tera Pagos,Area Zero Underdepths SCR 131,3,Trainer
Tera Pagos,Double Turbo Energy BRS 151,4,Energy
Cards,"23 Pokemon, 33 Trainer, 4 Energy",,
Tera Pagos,Hoothoot SCR 114,3,Pokemon
Tera Pagos,Noctowl SCR 115,3,Pokemon
Tera Pagos,Terapagos ex SCR 128,3,Pokemon
Tera Pagos,Duskull SFA 18,2,Pokemon
Tera Pagos,Dusknoir SFA 20,2,Pokemon
Tera Pagos,Fan Rotom SCR 118,2,Pokemon
Tera Pagos,Bouffalant SCR 119,2,Pokemon
Tera Pagos,Pidgey OBF 162,1,Pokemon
Tera Pagos,Pidgeot ex OBF 164,1,Pokemon
Tera Pagos,Fezandipiti ex SFA 38,1,Pokemon
Tera Pagos,Latias ex SSP 76,1,Pokemon
Tera Pagos,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Tera Pagos,Iono PAL 185,2,Trainer
Tera Pagos,Boss's Orders PAL 172,2,Trainer
Tera Pagos,Professor's Research SVI 189,1,Trainer
Tera Pagos,Colress's Tenacity SFA 57,1,Trainer
Tera Pagos,Thorton LOR 167,1,Trainer
Tera Pagos,Briar SCR 132,1,Trainer
Tera Pagos,Nest Ball SVI 181,4,Trainer
Tera Pagos,Ultra Ball SVI 196,4,Trainer
Tera Pagos,Rare Candy SVI 191,4,Trainer
Tera Pagos,Buddy-Buddy Poffin TEF 144,3,Trainer
Tera Pagos,Night Stretcher SFA 61,3,Trainer
Tera Pagos,Hisuian Heavy Ball ASR 146,1,Trainer
Tera Pagos,Feather Ball ASR 141,1,Trainer
Tera Pagos,Lost Vacuum LOR 162,1,Trainer
Tera Pagos,Counter Catcher PAR 160,1,Trainer
Tera Pagos,Prime Catcher TEF 157,1,Trainer
Tera Pagos,Area Zero Underdepths SCR 131,3,Trainer
Tera Pagos,Double Turbo Energy BRS 151,4,Energy
Cards,"22 Pokemon, 34 Trainer, 4 Energy",,
Lugia Archeops,Archeops SIT 147,4,Pokemon
Lugia Archeops,Lugia V SIT 138,3,Pokemon
Lugia Archeops,Lugia VSTAR SIT 139,3,Pokemon
Lugia Archeops,Minccino TEF 136,2,Pokemon
Lugia Archeops,Cinccino TEF 137,2,Pokemon
Lugia Archeops,Lumineon V BRS 40,2,Pokemon
Lugia Archeops,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Lugia Archeops,Wyrdeer V ASR 134,1,Pokemon
Lugia Archeops,Iron Hands ex PAR 70,1,Pokemon
Lugia Archeops,Wellspring Mask Ogerpon ex TWM 64,1,Pokemon
Lugia Archeops,Squawkabilly ex PAL 169,1,Pokemon
Lugia Archeops,Professor's Research SVI 189,4,Trainer
Lugia Archeops,Boss's Orders PAL 172,4,Trainer
Lugia Archeops,Iono PAL 185,2,Trainer
Lugia Archeops,Jacq SVI 175,1,Trainer
Lugia Archeops,Ultra Ball SVI 196,4,Trainer
Lugia Archeops,Capturing Aroma SIT 153,4,Trainer
Lugia Archeops,Nest Ball SVI 181,2,Trainer
Lugia Archeops,Mesagoza SVI 178,2,Trainer
Lugia Archeops,Jet Energy PAL 190,4,Energy
Lugia Archeops,Gift Energy LOR 171,4,Energy
Lugia Archeops,Double Turbo Energy BRS 151,4,Energy
Lugia Archeops,Mist Energy TEF 161,2,Energy
Lugia Archeops,V Guard Energy SIT 169,1,Energy
Lugia Archeops,Legacy Energy TWM 167,1,Energy
Cards,"21 Pokemon, 23 Trainer, 16 Energy",,
Lugia Archeops,Archeops SIT 147,4,Pokemon
Lugia Archeops,Lugia V SIT 138,3,Pokemon
Lugia Archeops,Lugia VSTAR SIT 139,3,Pokemon
Lugia Archeops,Minccino TEF 136,2,Pokemon
Lugia Archeops,Cinccino TEF 137,2,Pokemon
Lugia Archeops,Lumineon V BRS 40,2,Pokemon
Lugia Archeops,Raikou V BRS 48,1,Pokemon
Lugia Archeops,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Lugia Archeops,Iron Hands ex PAR 70,1,Pokemon
Lugia Archeops,Squawkabilly ex PAL 169,1,Pokemon
Lugia Archeops,Flutter Mane TEF 78,1,Pokemon
Lugia Archeops,Boss's Orders PAL 172,4,Trainer
Lugia Archeops,Professor's Research SVI 189,4,Trainer
Lugia Archeops,Iono PAL 185,2,Trainer
Lugia Archeops,Poké Ball SVI 185,4,Trainer
Lugia Archeops,Ultra Ball SVI 196,4,Trainer
Lugia Archeops,Capturing Aroma SIT 153,4,Trainer
Lugia Archeops,Nest Ball SVI 181,2,Trainer
